 time                     v(xu.raw)                v(xu.pwm_hold)           v(pwm)                   v(pwm_input)             v(drv_req)               v(drv)                   v(xu.phase)              v(xu.blank)              v(isense)                v(xu.ov)                 v(xu.fault)              v(xu.pcl_hold)           v(xu.pcl_request)        v(disable)               v(xu.m1)                 v(xu.m2)                
 0.00000000000000000e+00  9.99999999999999917e-02  1.99999999999999983e-01  6.99999999999999956e-01  7.99999999999999933e-01  8.99999999999999911e-01  1.00000000000000000e+00  4.99999999999999944e-01  5.99999999999999978e-01 -9.99999999999999917e-02  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  2.99999999999999989e-01  3.99999999999999967e-01 
 1.00000000000000006e-09  9.99999999999999917e-02  1.99999999999999983e-01  6.99999999999999956e-01  7.99999999999999933e-01  8.99999999999999911e-01  1.00000000000000000e+00  4.99999999999999944e-01  5.99999999999999978e-01 -9.99999999999999917e-02  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  2.99999999999999989e-01  3.99999999999999967e-01 
 1.28056027999999998e-09  9.99999999999999917e-02  1.99999999999999983e-01  6.99999999999999956e-01  7.99999999999999933e-01  8.99999999999999911e-01  1.00000000000000000e+00  4.99999999999999944e-01  5.99999999999999978e-01 -9.99999999999999917e-02  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  2.99999999999999989e-01  3.99999999999999967e-01 
 1.84168083999999981e-09  9.99999999999999917e-02  1.99999999999999983e-01  6.99999999999999956e-01  7.99999999999999933e-01  8.99999999999999911e-01  1.00000000000000000e+00  4.99999999999999944e-01  5.99999999999999978e-01 -9.99999999999999917e-02  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  2.99999999999999989e-01  3.99999999999999967e-01 
 2.96392195999999946e-09  9.99999999999999917e-02  1.99999999999999983e-01  6.99999999999999956e-01  7.99999999999999933e-01  8.99999999999999911e-01  1.00000000000000000e+00  4.99999999999999944e-01  5.99999999999999978e-01 -9.99999999999999917e-02  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  2.99999999999999989e-01  3.99999999999999967e-01 
 5.20840419999999919e-09  9.99999999999999917e-02  1.99999999999999983e-01  6.99999999999999956e-01  7.99999999999999933e-01  8.99999999999999911e-01  1.00000000000000000e+00  4.99999999999999944e-01  5.99999999999999978e-01 -9.99999999999999917e-02  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  2.99999999999999989e-01  3.99999999999999967e-01 
 9.69736867999999783e-09  9.99999999999999917e-02  1.99999999999999983e-01  6.99999999999999956e-01  7.99999999999999933e-01  8.99999999999999911e-01  1.00000000000000000e+00  4.99999999999999944e-01  5.99999999999999978e-01 -9.99999999999999917e-02  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  2.99999999999999989e-01  3.99999999999999967e-01 
 1.86752976399999951e-08  9.99999999999999917e-02  1.99999999999999983e-01  6.99999999999999956e-01  7.99999999999999933e-01  8.99999999999999911e-01  1.00000000000000000e+00  4.99999999999999944e-01  5.99999999999999978e-01 -9.99999999999999917e-02  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  2.99999999999999989e-01  3.99999999999999967e-01 
 3.66311555599999896e-08  9.99999999999999917e-02  1.99999999999999983e-01  6.99999999999999956e-01  7.99999999999999933e-01  8.99999999999999911e-01  1.00000000000000000e+00  4.99999999999999944e-01  5.99999999999999978e-01 -9.99999999999999917e-02  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  2.99999999999999989e-01  3.99999999999999967e-01 
 7.25428713999999787e-08  9.99999999999999917e-02  1.99999999999999983e-01  6.99999999999999956e-01  7.99999999999999933e-01  8.99999999999999911e-01  1.00000000000000000e+00  4.99999999999999944e-01  5.99999999999999978e-01 -9.99999999999999917e-02  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  2.99999999999999989e-01  3.99999999999999967e-01 
 1.44366303079999957e-07  9.99999999999999917e-02  1.99999999999999983e-01  6.99999999999999956e-01  7.99999999999999933e-01  8.99999999999999911e-01  1.00000000000000000e+00  4.99999999999999944e-01  5.99999999999999978e-01 -9.99999999999999917e-02  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  2.99999999999999989e-01  3.99999999999999967e-01 
 2.44366303079999979e-07  9.99999999999999917e-02  1.99999999999999983e-01  6.99999999999999956e-01  7.99999999999999933e-01  8.99999999999999911e-01  1.00000000000000000e+00  4.99999999999999944e-01  5.99999999999999978e-01 -9.99999999999999917e-02  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  2.99999999999999989e-01  3.99999999999999967e-01 
 3.44366303079999974e-07  9.99999999999999917e-02  1.99999999999999983e-01  6.99999999999999956e-01  7.99999999999999933e-01  8.99999999999999911e-01  1.00000000000000000e+00  4.99999999999999944e-01  5.99999999999999978e-01 -9.99999999999999917e-02  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  2.99999999999999989e-01  3.99999999999999967e-01 
 4.44366303079999970e-07  9.99999999999999917e-02  1.99999999999999983e-01  6.99999999999999956e-01  7.99999999999999933e-01  8.99999999999999911e-01  1.00000000000000000e+00  4.99999999999999944e-01  5.99999999999999978e-01 -9.99999999999999917e-02  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  2.99999999999999989e-01  3.99999999999999967e-01 
 5.44366303080000018e-07  9.99999999999999917e-02  1.99999999999999983e-01  6.99999999999999956e-01  7.99999999999999933e-01  8.99999999999999911e-01  1.00000000000000000e+00  4.99999999999999944e-01  5.99999999999999978e-01 -9.99999999999999917e-02  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  2.99999999999999989e-01  3.99999999999999967e-01 
 6.44366303080000014e-07  9.99999999999999917e-02  1.99999999999999983e-01  6.99999999999999956e-01  7.99999999999999933e-01  8.99999999999999911e-01  1.00000000000000000e+00  4.99999999999999944e-01  5.99999999999999978e-01 -9.99999999999999917e-02  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  2.99999999999999989e-01  3.99999999999999967e-01 
 7.44366303080000009e-07  9.99999999999999917e-02  1.99999999999999983e-01  6.99999999999999956e-01  7.99999999999999933e-01  8.99999999999999911e-01  1.00000000000000000e+00  4.99999999999999944e-01  5.99999999999999978e-01 -9.99999999999999917e-02  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  2.99999999999999989e-01  3.99999999999999967e-01 
 8.44366303080000005e-07  9.99999999999999917e-02  1.99999999999999983e-01  6.99999999999999956e-01  7.99999999999999933e-01  8.99999999999999911e-01  1.00000000000000000e+00  4.99999999999999944e-01  5.99999999999999978e-01 -9.99999999999999917e-02  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  2.99999999999999989e-01  3.99999999999999967e-01 
 9.44366303080000000e-07  9.99999999999999917e-02  1.99999999999999983e-01  6.99999999999999956e-01  7.99999999999999933e-01  8.99999999999999911e-01  1.00000000000000000e+00  4.99999999999999944e-01  5.99999999999999978e-01 -9.99999999999999917e-02  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  2.99999999999999989e-01  3.99999999999999967e-01 
 9.99999999999999955e-07  9.99999999999999917e-02  1.99999999999999983e-01  6.99999999999999956e-01  7.99999999999999933e-01  8.99999999999999911e-01  1.00000000000000000e+00  4.99999999999999944e-01  5.99999999999999978e-01 -9.99999999999999917e-02  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  2.99999999999999989e-01  3.99999999999999967e-01 
 1.00999999999999986e-06  9.99999999999999917e-02  1.99999999999999983e-01  6.99999999999999956e-01  7.99999999999999933e-01  8.99999999999999911e-01  1.00000000000000000e+00  4.99999999999999944e-01  5.99999999999999978e-01 -9.99999999999999917e-02  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  2.99999999999999989e-01  3.99999999999999967e-01 
 1.02999999999999988e-06  9.99999999999999917e-02  1.99999999999999983e-01  6.99999999999999956e-01  7.99999999999999933e-01  8.99999999999999911e-01  1.00000000000000000e+00  4.99999999999999944e-01  5.99999999999999978e-01 -9.99999999999999917e-02  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  0.00000000000000000e+00  2.99999999999999989e-01  3.99999999999999967e-01 
